TableName,ColumnName,Title,Description,Required,DataType,DataTypeRange,UniqueValues
PDQ_39.csv,pdq39_25_embarassed_in_public,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q25: Felt embarrassed in public?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_26_worried_about_reactions,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q26: Felt worried about other people's reaction to you?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_27_close_personal_relations,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q27: Had problems with your close personal relationships?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_28_support_from_spouse,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q28: Lacked the support you needed from your spouse or partner?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_29_support_from_family,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q29: Lacked the support you needed from your family or close friends?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_30_sleep_in_day,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q30: Unexpectedly fallen asleep during the day?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_31_problem_with_concentration,Parkinson's Disease Questionnaire (PDQ-39),"PDQ-39-Q31: Had problems with your concentration, for example when reading or watching TV?",FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_32_memory_is_failing,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q32: Felt your memory was failing?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_33_hallucinations,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q33: Had distressing dreams or hallucinations?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_34_speaking,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q34: Had difficulty speaking?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_35_unable_to_communicate,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q35: Felt unable to communicate effectively?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_36_felt_ignored,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q36: Felt ignored by people?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_37_muscle_cramps,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q37: Had painful muscle cramps or spasms?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_38_joint_pains,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q38: Had aches and pains in your joints or body?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_39_hot_or_cold,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Q39: Felt uncomfortably hot or cold?,FALSE,Enumeration,,Never;Occasionally;Often;Sometimes;Always or cannot do at all
PDQ_39.csv,pdq39_mobility_score,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Total Score-Mobility,FALSE,Float,0 - 100,
PDQ_39.csv,pdq39_adl_score,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Total Score-Activities Of Daily Living (ADL),FALSE,Float,0 - 100,
PDQ_39.csv,pdq39_emotional_score,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Total Score-Emotional Well Being,FALSE,Float,0 - 100,
PDQ_39.csv,pdq39_stigma_score,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Total Score-Stigma,FALSE,Float,0 - 100,
PDQ_39.csv,pdq39_social_score,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Total Score-Social Support,FALSE,Float,0 - 100,
PDQ_39.csv,pdq39_cognition_score,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Total Score-Cognitive Impairment (Cognitions),FALSE,Float,0 - 100,
PDQ_39.csv,pdq39_communication_score,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Total Score-Communication,FALSE,Float,0 - 100,
PDQ_39.csv,pdq39_discomfort_score,Parkinson's Disease Questionnaire (PDQ-39),PDQ-39-Total Score-Bodily Discomfort,FALSE,Float,0 - 100,
